image_path,label_path,split
Images/trainval/01199.jpg,Annotations/trainval/01199.xml,train
Images/trainval/01200.jpg,Annotations/trainval/01200.xml,train
Images/trainval/01201.jpg,Annotations/trainval/01201.xml,train
Images/trainval/01202.jpg,Annotations/trainval/01202.xml,train
Images/trainval/01203.jpg,Annotations/trainval/01203.xml,train
Images/trainval/01204.jpg,Annotations/trainval/01204.xml,train
Images/trainval/01205.jpg,Annotations/trainval/01205.xml,train
Images/trainval/01206.jpg,Annotations/trainval/01206.xml,train
Images/trainval/01207.jpg,Annotations/trainval/01207.xml,train
Images/trainval/01208.jpg,Annotations/trainval/01208.xml,train
Images/trainval/01209.jpg,Annotations/trainval/01209.xml,train
Images/trainval/01210.jpg,Annotations/trainval/01210.xml,train
Images/trainval/01211.jpg,Annotations/trainval/01211.xml,train
Images/trainval/01212.jpg,Annotations/trainval/01212.xml,train
Images/trainval/01213.jpg,Annotations/trainval/01213.xml,train
Images/trainval/01214.jpg,Annotations/trainval/01214.xml,train
Images/trainval/01215.jpg,Annotations/trainval/01215.xml,train
Images/trainval/01216.jpg,Annotations/trainval/01216.xml,train
Images/trainval/01217.jpg,Annotations/trainval/01217.xml,train
Images/trainval/01218.jpg,Annotations/trainval/01218.xml,train
Images/trainval/01219.jpg,Annotations/trainval/01219.xml,train
Images/trainval/01220.jpg,Annotations/trainval/01220.xml,train
Images/trainval/01221.jpg,Annotations/trainval/01221.xml,train
Images/trainval/01222.jpg,Annotations/trainval/01222.xml,train
Images/trainval/01223.jpg,Annotations/trainval/01223.xml,train
Images/trainval/01224.jpg,Annotations/trainval/01224.xml,train
Images/trainval/01225.jpg,Annotations/trainval/01225.xml,train
Images/trainval/01226.jpg,Annotations/trainval/01226.xml,train
Images/trainval/01227.jpg,Annotations/trainval/01227.xml,train
Images/trainval/01228.jpg,Annotations/trainval/01228.xml,train
Images/trainval/01229.jpg,Annotations/trainval/01229.xml,train
Images/trainval/01230.jpg,Annotations/trainval/01230.xml,train
Images/trainval/01231.jpg,Annotations/trainval/01231.xml,train
Images/trainval/01232.jpg,Annotations/trainval/01232.xml,train
Images/trainval/01233.jpg,Annotations/trainval/01233.xml,train
Images/trainval/01234.jpg,Annotations/trainval/01234.xml,train
Images/trainval/01235.jpg,Annotations/trainval/01235.xml,train
Images/trainval/01236.jpg,Annotations/trainval/01236.xml,train
Images/trainval/01237.jpg,Annotations/trainval/01237.xml,train
Images/trainval/01238.jpg,Annotations/trainval/01238.xml,train
Images/trainval/01239.jpg,Annotations/trainval/01239.xml,train
Images/trainval/01240.jpg,Annotations/trainval/01240.xml,train
Images/trainval/01241.jpg,Annotations/trainval/01241.xml,train
Images/trainval/01242.jpg,Annotations/trainval/01242.xml,train
Images/trainval/01243.jpg,Annotations/trainval/01243.xml,train
Images/trainval/01244.jpg,Annotations/trainval/01244.xml,train
Images/trainval/01245.jpg,Annotations/trainval/01245.xml,train
Images/trainval/01246.jpg,Annotations/trainval/01246.xml,train
Images/trainval/01247.jpg,Annotations/trainval/01247.xml,train
Images/trainval/01248.jpg,Annotations/trainval/01248.xml,train
Images/trainval/01249.jpg,Annotations/trainval/01249.xml,train
Images/trainval/01250.jpg,Annotations/trainval/01250.xml,train
Images/trainval/01251.jpg,Annotations/trainval/01251.xml,train
Images/trainval/01252.jpg,Annotations/trainval/01252.xml,train
Images/trainval/01253.jpg,Annotations/trainval/01253.xml,train
Images/trainval/01254.jpg,Annotations/trainval/01254.xml,train
Images/trainval/01255.jpg,Annotations/trainval/01255.xml,train
Images/trainval/01256.jpg,Annotations/trainval/01256.xml,train
Images/trainval/01257.jpg,Annotations/trainval/01257.xml,train
Images/trainval/01258.jpg,Annotations/trainval/01258.xml,train
Images/trainval/01259.jpg,Annotations/trainval/01259.xml,train
Images/trainval/01260.jpg,Annotations/trainval/01260.xml,train
Images/trainval/01261.jpg,Annotations/trainval/01261.xml,train
Images/trainval/01262.jpg,Annotations/trainval/01262.xml,train
Images/trainval/01263.jpg,Annotations/trainval/01263.xml,train
Images/trainval/01264.jpg,Annotations/trainval/01264.xml,train
Images/trainval/01265.jpg,Annotations/trainval/01265.xml,train
Images/trainval/01266.jpg,Annotations/trainval/01266.xml,train
Images/trainval/01267.jpg,Annotations/trainval/01267.xml,train
Images/trainval/01268.jpg,Annotations/trainval/01268.xml,train
Images/trainval/01269.jpg,Annotations/trainval/01269.xml,train
Images/trainval/01270.jpg,Annotations/trainval/01270.xml,train
Images/trainval/01271.jpg,Annotations/trainval/01271.xml,train
Images/trainval/01272.jpg,Annotations/trainval/01272.xml,train
Images/trainval/01273.jpg,Annotations/trainval/01273.xml,train
Images/trainval/01274.jpg,Annotations/trainval/01274.xml,train
Images/trainval/01275.jpg,Annotations/trainval/01275.xml,train
Images/trainval/01276.jpg,Annotations/trainval/01276.xml,train
Images/trainval/01277.jpg,Annotations/trainval/01277.xml,train
Images/trainval/01278.jpg,Annotations/trainval/01278.xml,train
Images/trainval/01279.jpg,Annotations/trainval/01279.xml,train
Images/trainval/01280.jpg,Annotations/trainval/01280.xml,train
Images/trainval/01281.jpg,Annotations/trainval/01281.xml,train
Images/trainval/01282.jpg,Annotations/trainval/01282.xml,train
Images/trainval/01283.jpg,Annotations/trainval/01283.xml,train
Images/trainval/01284.jpg,Annotations/trainval/01284.xml,train
Images/trainval/01285.jpg,Annotations/trainval/01285.xml,train
Images/trainval/01286.jpg,Annotations/trainval/01286.xml,train
Images/trainval/01287.jpg,Annotations/trainval/01287.xml,train
Images/trainval/01288.jpg,Annotations/trainval/01288.xml,train
Images/trainval/01289.jpg,Annotations/trainval/01289.xml,train
Images/trainval/01290.jpg,Annotations/trainval/01290.xml,train
Images/trainval/01291.jpg,Annotations/trainval/01291.xml,train
Images/trainval/01292.jpg,Annotations/trainval/01292.xml,train
Images/trainval/01293.jpg,Annotations/trainval/01293.xml,train
Images/trainval/01294.jpg,Annotations/trainval/01294.xml,train
Images/trainval/01295.jpg,Annotations/trainval/01295.xml,train
Images/trainval/01296.jpg,Annotations/trainval/01296.xml,train
Images/trainval/01297.jpg,Annotations/trainval/01297.xml,train
Images/trainval/01298.jpg,Annotations/trainval/01298.xml,train
Images/trainval/01299.jpg,Annotations/trainval/01299.xml,train
Images/trainval/01300.jpg,Annotations/trainval/01300.xml,train
Images/trainval/01301.jpg,Annotations/trainval/01301.xml,train
Images/trainval/01302.jpg,Annotations/trainval/01302.xml,train
Images/trainval/01303.jpg,Annotations/trainval/01303.xml,train
Images/trainval/01304.jpg,Annotations/trainval/01304.xml,train
Images/trainval/01305.jpg,Annotations/trainval/01305.xml,train
Images/trainval/01306.jpg,Annotations/trainval/01306.xml,train
Images/trainval/01307.jpg,Annotations/trainval/01307.xml,train
Images/trainval/01308.jpg,Annotations/trainval/01308.xml,train
Images/trainval/01309.jpg,Annotations/trainval/01309.xml,train
Images/trainval/01310.jpg,Annotations/trainval/01310.xml,train
Images/trainval/01311.jpg,Annotations/trainval/01311.xml,train
Images/trainval/01312.jpg,Annotations/trainval/01312.xml,train
Images/trainval/01313.jpg,Annotations/trainval/01313.xml,train
Images/trainval/01314.jpg,Annotations/trainval/01314.xml,train
Images/trainval/01315.jpg,Annotations/trainval/01315.xml,train
Images/trainval/01316.jpg,Annotations/trainval/01316.xml,train
Images/trainval/01317.jpg,Annotations/trainval/01317.xml,train
Images/trainval/01318.jpg,Annotations/trainval/01318.xml,train
Images/trainval/01319.jpg,Annotations/trainval/01319.xml,train
Images/trainval/01320.jpg,Annotations/trainval/01320.xml,train
Images/trainval/01321.jpg,Annotations/trainval/01321.xml,train
Images/trainval/01322.jpg,Annotations/trainval/01322.xml,train
Images/trainval/01323.jpg,Annotations/trainval/01323.xml,train
Images/trainval/01324.jpg,Annotations/trainval/01324.xml,train
Images/trainval/01325.jpg,Annotations/trainval/01325.xml,train
Images/trainval/01326.jpg,Annotations/trainval/01326.xml,train
Images/trainval/01327.jpg,Annotations/trainval/01327.xml,train
Images/trainval/01328.jpg,Annotations/trainval/01328.xml,train
Images/trainval/01329.jpg,Annotations/trainval/01329.xml,train
Images/trainval/01330.jpg,Annotations/trainval/01330.xml,train
Images/trainval/01331.jpg,Annotations/trainval/01331.xml,train
Images/trainval/01332.jpg,Annotations/trainval/01332.xml,train
Images/trainval/01333.jpg,Annotations/trainval/01333.xml,train
Images/trainval/01334.jpg,Annotations/trainval/01334.xml,train
Images/trainval/01335.jpg,Annotations/trainval/01335.xml,train
Images/trainval/01336.jpg,Annotations/trainval/01336.xml,train
Images/trainval/01337.jpg,Annotations/trainval/01337.xml,train
Images/trainval/01338.jpg,Annotations/trainval/01338.xml,train
Images/trainval/01339.jpg,Annotations/trainval/01339.xml,train
Images/trainval/01340.jpg,Annotations/trainval/01340.xml,train
Images/trainval/01341.jpg,Annotations/trainval/01341.xml,train
Images/trainval/01342.jpg,Annotations/trainval/01342.xml,train
Images/trainval/01343.jpg,Annotations/trainval/01343.xml,train
Images/trainval/01344.jpg,Annotations/trainval/01344.xml,train
Images/trainval/01345.jpg,Annotations/trainval/01345.xml,train
Images/trainval/01346.jpg,Annotations/trainval/01346.xml,train
Images/trainval/01347.jpg,Annotations/trainval/01347.xml,train
Images/trainval/01348.jpg,Annotations/trainval/01348.xml,train
Images/trainval/01349.jpg,Annotations/trainval/01349.xml,train
Images/trainval/01350.jpg,Annotations/trainval/01350.xml,train
Images/trainval/01351.jpg,Annotations/trainval/01351.xml,train
Images/trainval/01352.jpg,Annotations/trainval/01352.xml,train
Images/trainval/01353.jpg,Annotations/trainval/01353.xml,train
Images/trainval/01354.jpg,Annotations/trainval/01354.xml,train
Images/trainval/01355.jpg,Annotations/trainval/01355.xml,train
Images/trainval/01356.jpg,Annotations/trainval/01356.xml,train
Images/trainval/01357.jpg,Annotations/trainval/01357.xml,train
Images/trainval/01358.jpg,Annotations/trainval/01358.xml,train
Images/trainval/01359.jpg,Annotations/trainval/01359.xml,train
Images/trainval/01360.jpg,Annotations/trainval/01360.xml,train
Images/trainval/01361.jpg,Annotations/trainval/01361.xml,train
Images/trainval/01362.jpg,Annotations/trainval/01362.xml,train
Images/trainval/01363.jpg,Annotations/trainval/01363.xml,train
Images/trainval/01364.jpg,Annotations/trainval/01364.xml,train
Images/trainval/01365.jpg,Annotations/trainval/01365.xml,train
Images/trainval/01366.jpg,Annotations/trainval/01366.xml,train
Images/trainval/01367.jpg,Annotations/trainval/01367.xml,train
Images/trainval/01368.jpg,Annotations/trainval/01368.xml,train
Images/trainval/01369.jpg,Annotations/trainval/01369.xml,train
Images/trainval/01370.jpg,Annotations/trainval/01370.xml,train
Images/trainval/01371.jpg,Annotations/trainval/01371.xml,train
Images/trainval/01372.jpg,Annotations/trainval/01372.xml,train
Images/trainval/01373.jpg,Annotations/trainval/01373.xml,train
Images/trainval/01374.jpg,Annotations/trainval/01374.xml,train
Images/trainval/01375.jpg,Annotations/trainval/01375.xml,train
Images/trainval/01376.jpg,Annotations/trainval/01376.xml,train
Images/trainval/01377.jpg,Annotations/trainval/01377.xml,train
Images/trainval/01378.jpg,Annotations/trainval/01378.xml,train
Images/trainval/01379.jpg,Annotations/trainval/01379.xml,train
Images/trainval/01380.jpg,Annotations/trainval/01380.xml,train
Images/trainval/01381.jpg,Annotations/trainval/01381.xml,train
Images/trainval/01382.jpg,Annotations/trainval/01382.xml,train
Images/trainval/01383.jpg,Annotations/trainval/01383.xml,train
Images/trainval/01384.jpg,Annotations/trainval/01384.xml,train
Images/trainval/01385.jpg,Annotations/trainval/01385.xml,train
Images/trainval/01386.jpg,Annotations/trainval/01386.xml,train
Images/trainval/01387.jpg,Annotations/trainval/01387.xml,train
Images/trainval/01388.jpg,Annotations/trainval/01388.xml,train
Images/trainval/01389.jpg,Annotations/trainval/01389.xml,train
Images/trainval/01390.jpg,Annotations/trainval/01390.xml,train
Images/trainval/01391.jpg,Annotations/trainval/01391.xml,train
Images/trainval/01392.jpg,Annotations/trainval/01392.xml,train
Images/trainval/01393.jpg,Annotations/trainval/01393.xml,train
Images/trainval/01394.jpg,Annotations/trainval/01394.xml,train
Images/trainval/01395.jpg,Annotations/trainval/01395.xml,train
Images/trainval/01396.jpg,Annotations/trainval/01396.xml,train
Images/trainval/01397.jpg,Annotations/trainval/01397.xml,train
Images/trainval/01398.jpg,Annotations/trainval/01398.xml,train
Images/trainval/01399.jpg,Annotations/trainval/01399.xml,train
Images/trainval/01400.jpg,Annotations/trainval/01400.xml,train
Images/trainval/01401.jpg,Annotations/trainval/01401.xml,train
Images/trainval/01402.jpg,Annotations/trainval/01402.xml,train
Images/trainval/01403.jpg,Annotations/trainval/01403.xml,train
Images/trainval/01404.jpg,Annotations/trainval/01404.xml,train
Images/trainval/01405.jpg,Annotations/trainval/01405.xml,train
Images/trainval/01406.jpg,Annotations/trainval/01406.xml,train
Images/trainval/01407.jpg,Annotations/trainval/01407.xml,train
Images/trainval/01408.jpg,Annotations/trainval/01408.xml,train
Images/trainval/01409.jpg,Annotations/trainval/01409.xml,train
Images/trainval/01410.jpg,Annotations/trainval/01410.xml,train
Images/trainval/01411.jpg,Annotations/trainval/01411.xml,train
Images/trainval/01412.jpg,Annotations/trainval/01412.xml,train
Images/trainval/01413.jpg,Annotations/trainval/01413.xml,train
Images/trainval/01414.jpg,Annotations/trainval/01414.xml,train
Images/trainval/01415.jpg,Annotations/trainval/01415.xml,train
Images/trainval/01416.jpg,Annotations/trainval/01416.xml,train
Images/trainval/01417.jpg,Annotations/trainval/01417.xml,train
Images/trainval/01418.jpg,Annotations/trainval/01418.xml,train
Images/trainval/01419.jpg,Annotations/trainval/01419.xml,train
Images/trainval/01420.jpg,Annotations/trainval/01420.xml,train
Images/trainval/01421.jpg,Annotations/trainval/01421.xml,train
Images/trainval/01422.jpg,Annotations/trainval/01422.xml,train
Images/trainval/01423.jpg,Annotations/trainval/01423.xml,train
Images/trainval/01424.jpg,Annotations/trainval/01424.xml,train
Images/trainval/01425.jpg,Annotations/trainval/01425.xml,train
Images/trainval/01426.jpg,Annotations/trainval/01426.xml,train
Images/trainval/01427.jpg,Annotations/trainval/01427.xml,train
Images/trainval/01428.jpg,Annotations/trainval/01428.xml,train
Images/trainval/01429.jpg,Annotations/trainval/01429.xml,train
Images/trainval/01430.jpg,Annotations/trainval/01430.xml,train
Images/trainval/01431.jpg,Annotations/trainval/01431.xml,train
Images/trainval/01432.jpg,Annotations/trainval/01432.xml,train
Images/trainval/01433.jpg,Annotations/trainval/01433.xml,train
Images/trainval/01434.jpg,Annotations/trainval/01434.xml,train
Images/trainval/01435.jpg,Annotations/trainval/01435.xml,train
Images/trainval/01436.jpg,Annotations/trainval/01436.xml,train
Images/trainval/01437.jpg,Annotations/trainval/01437.xml,train
Images/trainval/01438.jpg,Annotations/trainval/01438.xml,train
Images/trainval/01439.jpg,Annotations/trainval/01439.xml,train
Images/trainval/01440.jpg,Annotations/trainval/01440.xml,train
Images/trainval/01441.jpg,Annotations/trainval/01441.xml,train
Images/trainval/01442.jpg,Annotations/trainval/01442.xml,train
Images/trainval/01443.jpg,Annotations/trainval/01443.xml,train
Images/trainval/01444.jpg,Annotations/trainval/01444.xml,train
Images/trainval/01445.jpg,Annotations/trainval/01445.xml,train
Images/trainval/01446.jpg,Annotations/trainval/01446.xml,train
Images/trainval/01447.jpg,Annotations/trainval/01447.xml,train
Images/trainval/01448.jpg,Annotations/trainval/01448.xml,train
Images/trainval/01449.jpg,Annotations/trainval/01449.xml,train
Images/trainval/01450.jpg,Annotations/trainval/01450.xml,train
Images/trainval/01451.jpg,Annotations/trainval/01451.xml,train
Images/trainval/01452.jpg,Annotations/trainval/01452.xml,train
Images/trainval/01453.jpg,Annotations/trainval/01453.xml,train
Images/trainval/01454.jpg,Annotations/trainval/01454.xml,train
Images/trainval/01455.jpg,Annotations/trainval/01455.xml,train
Images/trainval/01456.jpg,Annotations/trainval/01456.xml,train
Images/trainval/01457.jpg,Annotations/trainval/01457.xml,train
Images/trainval/01458.jpg,Annotations/trainval/01458.xml,train
Images/trainval/01459.jpg,Annotations/trainval/01459.xml,train
Images/trainval/01460.jpg,Annotations/trainval/01460.xml,train
Images/trainval/01461.jpg,Annotations/trainval/01461.xml,train
Images/trainval/01462.jpg,Annotations/trainval/01462.xml,train
Images/trainval/01463.jpg,Annotations/trainval/01463.xml,train
Images/trainval/01464.jpg,Annotations/trainval/01464.xml,train
Images/trainval/01465.jpg,Annotations/trainval/01465.xml,train
Images/trainval/01466.jpg,Annotations/trainval/01466.xml,train
Images/trainval/01467.jpg,Annotations/trainval/01467.xml,train
Images/trainval/01468.jpg,Annotations/trainval/01468.xml,train
Images/trainval/01469.jpg,Annotations/trainval/01469.xml,train
Images/trainval/01470.jpg,Annotations/trainval/01470.xml,train
Images/trainval/01471.jpg,Annotations/trainval/01471.xml,train
Images/trainval/01472.jpg,Annotations/trainval/01472.xml,train
Images/trainval/01473.jpg,Annotations/trainval/01473.xml,train
Images/trainval/01474.jpg,Annotations/trainval/01474.xml,train
Images/trainval/01475.jpg,Annotations/trainval/01475.xml,train
Images/trainval/01476.jpg,Annotations/trainval/01476.xml,train
Images/trainval/01477.jpg,Annotations/trainval/01477.xml,train
Images/trainval/01478.jpg,Annotations/trainval/01478.xml,train
Images/trainval/01479.jpg,Annotations/trainval/01479.xml,train
Images/trainval/01480.jpg,Annotations/trainval/01480.xml,train
Images/trainval/01481.jpg,Annotations/trainval/01481.xml,train
Images/trainval/01482.jpg,Annotations/trainval/01482.xml,train
Images/trainval/01483.jpg,Annotations/trainval/01483.xml,train
Images/trainval/01484.jpg,Annotations/trainval/01484.xml,train
Images/trainval/01485.jpg,Annotations/trainval/01485.xml,train
Images/trainval/01486.jpg,Annotations/trainval/01486.xml,train
Images/trainval/01487.jpg,Annotations/trainval/01487.xml,train
Images/trainval/01488.jpg,Annotations/trainval/01488.xml,train
Images/trainval/01489.jpg,Annotations/trainval/01489.xml,train
Images/trainval/01490.jpg,Annotations/trainval/01490.xml,train
Images/trainval/01491.jpg,Annotations/trainval/01491.xml,train
Images/trainval/01492.jpg,Annotations/trainval/01492.xml,train
Images/trainval/01493.jpg,Annotations/trainval/01493.xml,train
Images/trainval/01494.jpg,Annotations/trainval/01494.xml,train
Images/trainval/01495.jpg,Annotations/trainval/01495.xml,train
Images/trainval/01496.jpg,Annotations/trainval/01496.xml,train
Images/trainval/01497.jpg,Annotations/trainval/01497.xml,train
Images/trainval/01498.jpg,Annotations/trainval/01498.xml,train
Images/trainval/01499.jpg,Annotations/trainval/01499.xml,train
Images/trainval/01500.jpg,Annotations/trainval/01500.xml,train
Images/trainval/01501.jpg,Annotations/trainval/01501.xml,train
Images/trainval/01502.jpg,Annotations/trainval/01502.xml,train
Images/trainval/01503.jpg,Annotations/trainval/01503.xml,train
Images/trainval/01504.jpg,Annotations/trainval/01504.xml,train
Images/trainval/01505.jpg,Annotations/trainval/01505.xml,train
Images/trainval/01506.jpg,Annotations/trainval/01506.xml,train
Images/trainval/01507.jpg,Annotations/trainval/01507.xml,train
Images/trainval/01508.jpg,Annotations/trainval/01508.xml,train
Images/trainval/01509.jpg,Annotations/trainval/01509.xml,train
Images/trainval/01510.jpg,Annotations/trainval/01510.xml,train
Images/trainval/01511.jpg,Annotations/trainval/01511.xml,train
Images/trainval/01512.jpg,Annotations/trainval/01512.xml,train
Images/trainval/01513.jpg,Annotations/trainval/01513.xml,train
Images/trainval/01514.jpg,Annotations/trainval/01514.xml,train
Images/trainval/01515.jpg,Annotations/trainval/01515.xml,train
Images/trainval/01516.jpg,Annotations/trainval/01516.xml,train
Images/trainval/01517.jpg,Annotations/trainval/01517.xml,train
Images/trainval/01518.jpg,Annotations/trainval/01518.xml,train
Images/trainval/01519.jpg,Annotations/trainval/01519.xml,train
Images/trainval/01520.jpg,Annotations/trainval/01520.xml,train
Images/trainval/01521.jpg,Annotations/trainval/01521.xml,train
Images/trainval/01522.jpg,Annotations/trainval/01522.xml,train
Images/trainval/01523.jpg,Annotations/trainval/01523.xml,train
Images/trainval/01524.jpg,Annotations/trainval/01524.xml,train
Images/trainval/01525.jpg,Annotations/trainval/01525.xml,train
Images/trainval/01526.jpg,Annotations/trainval/01526.xml,train
Images/trainval/01527.jpg,Annotations/trainval/01527.xml,train
Images/trainval/01528.jpg,Annotations/trainval/01528.xml,train
Images/trainval/01529.jpg,Annotations/trainval/01529.xml,train
Images/trainval/01530.jpg,Annotations/trainval/01530.xml,train
Images/trainval/01531.jpg,Annotations/trainval/01531.xml,train
Images/trainval/01532.jpg,Annotations/trainval/01532.xml,train
Images/trainval/01533.jpg,Annotations/trainval/01533.xml,train
Images/trainval/01534.jpg,Annotations/trainval/01534.xml,train
Images/trainval/01535.jpg,Annotations/trainval/01535.xml,train
Images/trainval/01536.jpg,Annotations/trainval/01536.xml,train
Images/trainval/01537.jpg,Annotations/trainval/01537.xml,train
Images/trainval/01538.jpg,Annotations/trainval/01538.xml,train
Images/trainval/01539.jpg,Annotations/trainval/01539.xml,train
Images/trainval/01540.jpg,Annotations/trainval/01540.xml,train
Images/trainval/01541.jpg,Annotations/trainval/01541.xml,train
Images/trainval/01542.jpg,Annotations/trainval/01542.xml,train
Images/trainval/01543.jpg,Annotations/trainval/01543.xml,train
Images/trainval/01544.jpg,Annotations/trainval/01544.xml,train
Images/trainval/01545.jpg,Annotations/trainval/01545.xml,train
Images/trainval/01546.jpg,Annotations/trainval/01546.xml,train
Images/trainval/01547.jpg,Annotations/trainval/01547.xml,train
Images/trainval/01548.jpg,Annotations/trainval/01548.xml,train
Images/trainval/01549.jpg,Annotations/trainval/01549.xml,train
Images/trainval/01550.jpg,Annotations/trainval/01550.xml,train
Images/trainval/01551.jpg,Annotations/trainval/01551.xml,train
Images/trainval/01552.jpg,Annotations/trainval/01552.xml,train
Images/trainval/01553.jpg,Annotations/trainval/01553.xml,train
Images/trainval/01554.jpg,Annotations/trainval/01554.xml,train
Images/trainval/01555.jpg,Annotations/trainval/01555.xml,train
Images/trainval/01556.jpg,Annotations/trainval/01556.xml,train
Images/trainval/01557.jpg,Annotations/trainval/01557.xml,train
Images/trainval/01558.jpg,Annotations/trainval/01558.xml,train
Images/trainval/01559.jpg,Annotations/trainval/01559.xml,train
Images/trainval/01560.jpg,Annotations/trainval/01560.xml,train
Images/trainval/01561.jpg,Annotations/trainval/01561.xml,train
Images/trainval/01562.jpg,Annotations/trainval/01562.xml,train
Images/trainval/01563.jpg,Annotations/trainval/01563.xml,train
Images/trainval/01564.jpg,Annotations/trainval/01564.xml,train
Images/trainval/01565.jpg,Annotations/trainval/01565.xml,train
Images/trainval/01566.jpg,Annotations/trainval/01566.xml,train
Images/trainval/01567.jpg,Annotations/trainval/01567.xml,train
Images/trainval/01568.jpg,Annotations/trainval/01568.xml,train
Images/trainval/01569.jpg,Annotations/trainval/01569.xml,train
Images/trainval/01570.jpg,Annotations/trainval/01570.xml,train
Images/trainval/01571.jpg,Annotations/trainval/01571.xml,train
Images/trainval/01572.jpg,Annotations/trainval/01572.xml,train
Images/trainval/01573.jpg,Annotations/trainval/01573.xml,train
Images/trainval/01574.jpg,Annotations/trainval/01574.xml,train
Images/trainval/01575.jpg,Annotations/trainval/01575.xml,train
Images/trainval/01576.jpg,Annotations/trainval/01576.xml,train
Images/trainval/01577.jpg,Annotations/trainval/01577.xml,train
Images/trainval/01578.jpg,Annotations/trainval/01578.xml,train
Images/trainval/01579.jpg,Annotations/trainval/01579.xml,train
Images/trainval/01580.jpg,Annotations/trainval/01580.xml,train
Images/trainval/01581.jpg,Annotations/trainval/01581.xml,train
Images/trainval/01582.jpg,Annotations/trainval/01582.xml,train
Images/trainval/01583.jpg,Annotations/trainval/01583.xml,train
Images/trainval/01584.jpg,Annotations/trainval/01584.xml,train
Images/trainval/01585.jpg,Annotations/trainval/01585.xml,train
Images/trainval/01586.jpg,Annotations/trainval/01586.xml,train
Images/trainval/01587.jpg,Annotations/trainval/01587.xml,train
Images/trainval/01588.jpg,Annotations/trainval/01588.xml,train
Images/trainval/01589.jpg,Annotations/trainval/01589.xml,train
Images/trainval/01590.jpg,Annotations/trainval/01590.xml,train
Images/trainval/01591.jpg,Annotations/trainval/01591.xml,train
Images/trainval/01592.jpg,Annotations/trainval/01592.xml,train
Images/trainval/01593.jpg,Annotations/trainval/01593.xml,train
Images/trainval/01594.jpg,Annotations/trainval/01594.xml,train
Images/trainval/01595.jpg,Annotations/trainval/01595.xml,train
Images/trainval/01596.jpg,Annotations/trainval/01596.xml,train
Images/trainval/01597.jpg,Annotations/trainval/01597.xml,train
Images/trainval/01598.jpg,Annotations/trainval/01598.xml,train
Images/trainval/01599.jpg,Annotations/trainval/01599.xml,train
Images/trainval/01600.jpg,Annotations/trainval/01600.xml,train
Images/trainval/01601.jpg,Annotations/trainval/01601.xml,train
Images/trainval/01602.jpg,Annotations/trainval/01602.xml,train
Images/trainval/01603.jpg,Annotations/trainval/01603.xml,train
Images/trainval/01604.jpg,Annotations/trainval/01604.xml,train
Images/trainval/01605.jpg,Annotations/trainval/01605.xml,train
Images/trainval/01606.jpg,Annotations/trainval/01606.xml,train
Images/trainval/01607.jpg,Annotations/trainval/01607.xml,train
Images/trainval/01608.jpg,Annotations/trainval/01608.xml,train
Images/trainval/01609.jpg,Annotations/trainval/01609.xml,train
Images/trainval/01610.jpg,Annotations/trainval/01610.xml,train
Images/trainval/01611.jpg,Annotations/trainval/01611.xml,train
Images/trainval/01612.jpg,Annotations/trainval/01612.xml,train
Images/trainval/01613.jpg,Annotations/trainval/01613.xml,train
Images/trainval/01614.jpg,Annotations/trainval/01614.xml,train
Images/trainval/01615.jpg,Annotations/trainval/01615.xml,train
Images/trainval/01616.jpg,Annotations/trainval/01616.xml,train
Images/trainval/01617.jpg,Annotations/trainval/01617.xml,train
Images/trainval/01618.jpg,Annotations/trainval/01618.xml,train
Images/trainval/01619.jpg,Annotations/trainval/01619.xml,train
Images/trainval/01620.jpg,Annotations/trainval/01620.xml,train
Images/trainval/01621.jpg,Annotations/trainval/01621.xml,train
Images/trainval/01622.jpg,Annotations/trainval/01622.xml,train
Images/trainval/01623.jpg,Annotations/trainval/01623.xml,train
Images/trainval/01624.jpg,Annotations/trainval/01624.xml,train
Images/trainval/01625.jpg,Annotations/trainval/01625.xml,train
Images/trainval/01626.jpg,Annotations/trainval/01626.xml,train
Images/trainval/01627.jpg,Annotations/trainval/01627.xml,train
Images/trainval/01628.jpg,Annotations/trainval/01628.xml,train
Images/trainval/01629.jpg,Annotations/trainval/01629.xml,train
Images/trainval/01630.jpg,Annotations/trainval/01630.xml,train
Images/trainval/01631.jpg,Annotations/trainval/01631.xml,train
Images/trainval/01632.jpg,Annotations/trainval/01632.xml,train
Images/trainval/01633.jpg,Annotations/trainval/01633.xml,train
Images/trainval/01634.jpg,Annotations/trainval/01634.xml,train
Images/trainval/01635.jpg,Annotations/trainval/01635.xml,train
Images/trainval/01636.jpg,Annotations/trainval/01636.xml,train
Images/trainval/01637.jpg,Annotations/trainval/01637.xml,train
Images/trainval/01638.jpg,Annotations/trainval/01638.xml,train
Images/trainval/01639.jpg,Annotations/trainval/01639.xml,train
Images/trainval/01640.jpg,Annotations/trainval/01640.xml,train
Images/trainval/01641.jpg,Annotations/trainval/01641.xml,train
Images/trainval/01642.jpg,Annotations/trainval/01642.xml,train
Images/trainval/01643.jpg,Annotations/trainval/01643.xml,train
Images/trainval/01644.jpg,Annotations/trainval/01644.xml,train
Images/trainval/01645.jpg,Annotations/trainval/01645.xml,train
Images/trainval/01646.jpg,Annotations/trainval/01646.xml,train
Images/trainval/01647.jpg,Annotations/trainval/01647.xml,train
Images/trainval/01648.jpg,Annotations/trainval/01648.xml,train
Images/trainval/01649.jpg,Annotations/trainval/01649.xml,train
